,name,link,google_maps,description
866,Parc Villeray Ouest,https://montreal.ca/lieux/parc-villeray-ouest,"https://www.google.com/maps/search/?api=1&query=7750,%20avenue%20Christophe-Colomb%20Montr%C3%A9al%20A1B%202C3%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
867,Parc Villeret,https://montreal.ca/lieux/parc-villeret,"https://www.google.com/maps/search/?api=1&query=Rue%20Meloche%20Montr%C3%A9al%20H9K%201N5%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
868,Parc Vinet,https://montreal.ca/lieux/parc-vinet,"https://www.google.com/maps/search/?api=1&query=550,%20rue%20Vinet%20Montr%C3%A9al%20H3J%202L5%20Qu%C3%A9bec,%20Canada",Consultez cet article pour connaître l’horaire de ce parc : COVID-19 : état des lieux et des services municipaux.
869,Parc Walter-Stewart,https://montreal.ca/lieux/parc-walter-stewart,"https://www.google.com/maps/search/?api=1&query=2455,%20rue%20Larivi%C3%A8re%20Montr%C3%A9al%20H2K%201R3%20Qu%C3%A9bec,%20Canada","Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air comme le basketball, le baseball ou la balle molle. En hiver on y retrouve une patinoire et une butte pour glisser gratuitement."
870,Parc Wilfrid-Bastien,https://montreal.ca/lieux/parc-wilfrid-bastien,"https://www.google.com/maps/search/?api=1&query=8255,%20boulevard%20Lacordaire%20Montr%C3%A9al%20H1R%202A3%20Qu%C3%A9bec,%20Canada",Le port du couvre-visage est obligatoire pour les personnes de 10 ans et plus dans le pavillon de parc.
871,Parc Wilfrid-Vincent,https://montreal.ca/lieux/parc-wilfrid-vincent,"https://www.google.com/maps/search/?api=1&query=317,%20rue%20des%20%C3%89rables%20Montr%C3%A9al%20H8R%201B9%20Qu%C3%A9bec,%20Canada",Parc de détente avec modules de jeux pour 0-12 ans.
872,Parc William-Barrett,https://montreal.ca/lieux/parc-william-barrett,,"Le parc William-Barrett est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
873,Parc William-Bowie,https://montreal.ca/lieux/parc-william-bowie,"https://www.google.com/maps/search/?api=1&query=4955,%20avenue%20Trenholme%20Montr%C3%A9al%20H4V%201Y2%20Qu%C3%A9bec,%20Canada","Le parc William-Bowie est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
874,Parc William-Hurst,https://montreal.ca/lieux/parc-william-hurst,"https://www.google.com/maps/search/?api=1&query=6230,%20rue%20de%20Terrebonne%20Montr%C3%A9al%20H2B%202Y7%20Qu%C3%A9bec,%20Canada","Le parc William-Hurst est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
875,Parc Willibrord,https://montreal.ca/lieux/parc-willibrord,"https://www.google.com/maps/search/?api=1&query=1018,%20rue%20Willibrord%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter de la patinoire Bleu Blanc Bouge ou pratiquer des loisirs en plein air.
876,Parc Wilson,https://montreal.ca/lieux/parc-wilson,"https://www.google.com/maps/search/?api=1&query=rue%20Brown%20Montr%C3%A9al%20H4H%201H6%20Qu%C3%A9bec,%20Canada","Le parc Wilson est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
877,Parc Woodland,https://montreal.ca/lieux/parc-woodland,"https://www.google.com/maps/search/?api=1&query=5550,%20boulevard%20LaSalle%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
878,Parc Yamaska,https://montreal.ca/lieux/parc-yamaska,"https://www.google.com/maps/search/?api=1&query=Rue%20Saint-R%C3%A9mi%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Consultez cet article pour connaître l’horaire de ce parc : COVID-19 : état des lieux et des services municipaux.
879,Parc York-De Roberval,https://montreal.ca/lieux/parc-york-de-roberval,"https://www.google.com/maps/search/?api=1&query=Angle%20des%20rues%20York%20et%20De%20Roberval%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Ce petit parc de détente est aussi un site de compostage collectif.
880,Parc Yuile,https://montreal.ca/lieux/parc-yuile,"https://www.google.com/maps/search/?api=1&query=Rue%20Yuile%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
881,Parc Yves-Thériault,https://montreal.ca/lieux/parc-yves-theriault,"https://www.google.com/maps/search/?api=1&query=Avenue%20Yves-Th%C3%A9riault%20Montr%C3%A9al%20H1A%205M8%20Qu%C3%A9bec,%20Canada",Profitez des attraits de la nature ou pratiquez des activités en plein air.
882,Parc Yvonne-Maisonneuve,https://montreal.ca/lieux/parc-yvonne-maisonneuve,"https://www.google.com/maps/search/?api=1&query=Avenue%20des%20Pins%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada","Anciennement connu par l’appellation usuelle « parc Hutchison/des-Pins », le parc Hutchison-Avenue-des-Pins a changé de nom en mars 2017 pour honorer madame Yvonne Maisonneuve, fondatrice du Chaînon."
883,Parc Zotique-Racicot,https://montreal.ca/lieux/parc-zotique-racicot,"https://www.google.com/maps/search/?api=1&query=11906,%20rue%20Zotique-Racicot%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada","Le parc Zotique-Racicot est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
884,Parc Zotique St-Jean,https://montreal.ca/lieux/parc-zotique-st-jean,"https://www.google.com/maps/search/?api=1&query=60e%20Avenue%20Montr%C3%A9al%20H1C%201A2%20Qu%C3%A9bec,%20Canada",Profitez des attraits de la nature ou pratiquez des activités en plein air.
885,Place Alice-Girard,https://montreal.ca/lieux/place-alice-girard,"https://www.google.com/maps/search/?api=1&query=Avenue%20Th%C3%A9r%C3%A8se-Lavoie-Roux%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
886,Place Charles-De Gaulle,https://montreal.ca/lieux/place-charles-de-gaulle,"https://www.google.com/maps/search/?api=1&query=Rue%20Sherbrooke%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
887,Place Charles-Este,https://montreal.ca/lieux/place-charles-este,,La place Charles-Este est un lieu privilégié pour se détendre.
888,Place d'Armes,https://montreal.ca/lieux/place-darmes,"https://www.google.com/maps/search/?api=1&query=Place-d%27Armes%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Place historique en face de la Basilique Notre-Dame de Montréal.
889,Place de Darlington,https://montreal.ca/lieux/place-de-darlington,,"Cet été,  les jeux d’eau sont ouverts de 8 h à 21 h, du 27 mai à septembre, selon la température."
890,Place de l'Aviation-Civile-Internationale,https://montreal.ca/lieux/place-de-laviation-civile-internationale,"https://www.google.com/maps/search/?api=1&query=Boulevard%20Robert-Bourassa%20Montr%C3%A9al%20H3C%206J7%20Qu%C3%A9bec,%20Canada",C’est un lieu privilégié pour se détendre.
891,Place de la Dauversière,https://montreal.ca/lieux/place-de-la-dauversiere,"https://www.google.com/maps/search/?api=1&query=Rue%20Le%20Royer%20Montr%C3%A9al%20H2Y%201C5%20Qu%C3%A9bec,%20Canada",C’est un lieu privilégié pour se détendre.
892,Place de la Grande-Paix-de-Montréal,https://montreal.ca/lieux/place-de-la-grande-paix-de-montreal,"https://www.google.com/maps/search/?api=1&query=Place%20d%27Youville%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",C’est une place publique.
893,Place des Aiguilleurs,https://montreal.ca/lieux/place-des-aiguilleurs,"https://www.google.com/maps/search/?api=1&query=Rue%20Smith%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Elle est située à l’angle des rues Murray et Smith.
894,Place des Angevins,https://montreal.ca/lieux/place-des-angevins,"https://www.google.com/maps/search/?api=1&query=7130,%20avenue%20Goncourt%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez assister à un concert en famille cet été !
895,Place des Festivals,https://montreal.ca/lieux/place-des-festivals,"https://www.google.com/maps/search/?api=1&query=Rue%20Balmoral%20Montr%C3%A9al%20H3A%201L4%20Qu%C3%A9bec,%20Canada",Elle accueille de nombreux événements.
896,Place des Fleurs-de-Macadam,https://montreal.ca/lieux/place-des-fleurs-de-macadam,"https://www.google.com/maps/search/?api=1&query=Avenue%20du%20Mont-Royal%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Les travaux d’aménagement seront réalisés de juin à novembre 2021.
897,Place des Jumelages,https://montreal.ca/lieux/place-des-jumelages,"https://www.google.com/maps/search/?api=1&query=6201,%20place%20du%20Bois-de-Coulonge%20Montr%C3%A9al%20H1K%201R9%20Qu%C3%A9bec,%20Canada","La place des Jumelages est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
898,Place des Montréalaises,https://montreal.ca/lieux/place-des-montrealaises,"https://www.google.com/maps/search/?api=1&query=Place%20des%20Montr%C3%A9alaises%20Montr%C3%A9al%20H2Y%203Z8%20Qu%C3%A9bec,%20Canada","On y retrouve, pour le moment, des aménagements temporaires. Les travaux débuteront en 2022."
899,Place des Patriotes,https://montreal.ca/lieux/place-des-patriotes,"https://www.google.com/maps/search/?api=1&query=Avenue%20De%20Lorimier%20Montr%C3%A9al%20H2K%203V9%20Qu%C3%A9bec,%20Canada",C’est un parc commémoratif.
900,Place du 6-Décembre-1989,https://montreal.ca/lieux/place-du-6-decembre-1989,,La place du 6-Décembre-1989 est un lieu privilégié pour se détendre.
901,Place du Bonheur-d'Occasion,https://montreal.ca/lieux/place-du-bonheur-doccasion,"https://www.google.com/maps/search/?api=1&query=522,%20rue%20Rose-de-Lima%20Montr%C3%A9al%20H4C%202L4%20Qu%C3%A9bec,%20Canada",Consultez cet article pour connaître l’horaire de ce parc : COVID-19 : état des lieux et des services municipaux.
902,Place du Canada,https://montreal.ca/lieux/place-du-canada,"https://www.google.com/maps/search/?api=1&query=Rue%20De%20La%20Gaucheti%C3%A8re%20Ouest%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",La place du Canada est un lieu privilégié pour se détendre en plein cœur de la ville.
903,Place du Frère-André,https://montreal.ca/lieux/place-du-frere-andre,"https://www.google.com/maps/search/?api=1&query=Place%20Phillips%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",C’est un parc commémoratif.
904,Place du Village-de-la-Pointe-aux-Trembles,https://montreal.ca/lieux/place-du-village-de-la-pointe-aux-trembles,"https://www.google.com/maps/search/?api=1&query=boulevard%20Saint-Jean-Baptiste%20Montr%C3%A9al%20H1B%203Z6%20Qu%C3%A9bec,%20Canada",Cet espace urbain offre aux visiteurs une multitude d’événements dans un atmosphère convivial.
905,Place Émilie-Gamelin,https://montreal.ca/lieux/place-emilie-gamelin,"https://www.google.com/maps/search/?api=1&query=Rue%20Berri%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",C’est un lieu privilégié pour se détendre.
906,Place Emmett-Johns,https://montreal.ca/lieux/place-emmett-johns,"https://www.google.com/maps/search/?api=1&query=1449,%20rue%20Dorion%20Montr%C3%A9al%20H2K%204A4%20Qu%C3%A9bec,%20Canada","Anciennement parc Maisonneuve–Cartier, la place Emmett-Johns est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
907,Place Gennevilliers-Laliberté,https://montreal.ca/lieux/place-gennevilliers-laliberte,"https://www.google.com/maps/search/?api=1&query=Place%20Gennevilliers%20Lalibert%C3%A9%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",On y trouve entre autre une jolie fontaine.
908,Place Gérald-Godin,https://montreal.ca/lieux/place-gerald-godin,"https://www.google.com/maps/search/?api=1&query=Rue%20Berri%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
909,Place Gilles-Carle,https://montreal.ca/lieux/place-gilles-carle,"https://www.google.com/maps/search/?api=1&query=Avenue%20Henri-Julien%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de la nature ou pratiquer des loisirs en plein air.
910,Place Guilbault,https://montreal.ca/lieux/place-guilbault,"https://www.google.com/maps/search/?api=1&query=Rue%20Guilbault%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Elle est située entre la rue Saint-Dominique et le boulevard Saint-Laurent.
911,Place Guillaume-Couture,https://montreal.ca/lieux/place-guillaume-couture,,La place Guillaume-Couture est un lieu privilégié pour se détendre.
912,Place Guy-Viau,https://montreal.ca/lieux/place-guy-viau,,La Place Guy-Viau est un lieu privilégié pour se détendre.
913,Place Hector-Prud'homme,https://montreal.ca/lieux/place-hector-prudhomme,,"La place Hector-Prud’homme est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
914,Place Henri-Dunant,https://montreal.ca/lieux/place-henri-dunant,,Profitez du parcours d’entrainement pour garder la forme ou prenez tout simplement une pause sur l’un des bancs.
915,Place J.-Ernest-Laforce,https://montreal.ca/lieux/place-j-ernest-laforce,"https://www.google.com/maps/search/?api=1&query=Angle%20de%20la%20rue%20Berri%20et%20de%20l%27avenue%20Viger%20Est%20Montr%C3%A9al%20H2L%202N9%20Qu%C3%A9bec,%20Canada",L’appellation «Jardin de Lyon» fait référence aux échanges entre les villes de Montréal et de Lyon.
916,Place Jacques-Cartier,https://montreal.ca/lieux/place-jacques-cartier,"https://www.google.com/maps/search/?api=1&query=Place%20Jacques-Cartier%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",C’est une place publique très touristique avec ses nombreuses boutiques et restaurants.
917,Place Jean-Paul-Riopelle,https://montreal.ca/lieux/place-jean-paul-riopelle,"https://www.google.com/maps/search/?api=1&query=Place%20Jean-Paul-Riopelle%20Montr%C3%A9al%20H2Z%202B3%20Qu%C3%A9bec,%20Canada",C’est un parc historique.
918,Place Joseph-Venne,https://montreal.ca/lieux/place-joseph-venne,"https://www.google.com/maps/search/?api=1&query=1960,%20rue%20Poupart%20Montr%C3%A9al%20H2K%203K4%20Qu%C3%A9bec,%20Canada","La place Joseph-Venne comptera deux jardins de pluie, des arbres, des vivaces et des arbustes ainsi qu’une fontaine qui projettera des faisceaux de lumières. Elle est situé en face du Centre Gédéon-Ouimet dans le quartier Ste-Marie."
919,Place Marguerite-Bourgeoys,https://montreal.ca/lieux/place-marguerite-bourgeoys,"https://www.google.com/maps/search/?api=1&query=Rue%20Notre-Dame%20Est%20Montr%C3%A9al%20H2Y%201B5%20Qu%C3%A9bec,%20Canada",C’est un parc commémoratif.
920,Place Monseigneur-Charbonneau,https://montreal.ca/lieux/place-monseigneur-charbonneau,"https://www.google.com/maps/search/?api=1&query=Boulevard%20Ren%C3%A9-L%C3%A9vesque%20Ouest%20Montr%C3%A9al%20H3B%201X9%20Qu%C3%A9bec,%20Canada",C’est un lieu privilégié pour se détendre.
921,Place Norman-Bethune,https://montreal.ca/lieux/place-norman-bethune,"https://www.google.com/maps/search/?api=1&query=Boulevard%20De%20Maisonneuve%20Ouest%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",C’est un lieu privilégié pour se détendre.
922,Place Pasteur,https://montreal.ca/lieux/place-pasteur,"https://www.google.com/maps/search/?api=1&query=Rue%20Saint-Denis%20Montr%C3%A9al%20null%20Qu%C3%A9bec,%20Canada",Elle est proche du métro Berri-UQAM.
923,Place Raymond-Plante,https://montreal.ca/lieux/place-raymond-plante,"https://www.google.com/maps/search/?api=1&query=780,%20boulevard%20Rosemont%20Montr%C3%A9al%20H2S%200A7%20Qu%C3%A9bec,%20Canada","La place Raymond-Plante est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
924,Place Rodolphe-Rousseau,https://montreal.ca/lieux/place-rodolphe-rousseau,"https://www.google.com/maps/search/?api=1&query=Boulevard%20Edouard-Laurin%20Montr%C3%A9al%20H4L%202A9%20Qu%C3%A9bec,%20Canada","C’est afin d’honorer M. Rodolphe Rousseau, un citoyen qui par son implication sociale a marqué la communauté laurentienne et montréalaise, que l’arrondissement a décidé d’attribuer son nom à ce legs du 375e."
925,Place Roland-Proulx,https://montreal.ca/lieux/place-roland-proulx,"https://www.google.com/maps/search/?api=1&query=50,%20square%20Sir-George-%C3%89tienne-Cartier%20Montr%C3%A9al%20H4C%202Z9%20Qu%C3%A9bec,%20Canada",Consultez cet article pour connaître l’horaire de ce parc : COVID-19 : état des lieux et des services municipaux.
926,Place Roy,https://montreal.ca/lieux/place-roy,"https://www.google.com/maps/search/?api=1&query=880,%20rue%20Roy%20Est%20Montr%C3%A9al%20H2L%201E6%20Qu%C3%A9bec,%20Canada","La place Roy est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
927,Place Royale,https://montreal.ca/lieux/place-royale,"https://www.google.com/maps/search/?api=1&query=Place%20Royale%20Montr%C3%A9al%20H2Y%202V1%20Qu%C3%A9bec,%20Canada",C’est un parc historique.
928,Place Simon-Valois,https://montreal.ca/lieux/place-simon-valois,"https://www.google.com/maps/search/?api=1&query=Avenue%20Valois%20Montr%C3%A9al%20H1W%201S2%20Qu%C3%A9bec,%20Canada",Venez profiter des attraits de cette place.
929,Place Sun-Yat-Sen,https://montreal.ca/lieux/place-sun-yat-sen,,"La  place Sun-Yat-Sen est un lieu privilégié pour se détendre, profiter des attraits de la nature ou pratiquer des loisirs en plein air."
930,Place Vauquelin,https://montreal.ca/lieux/place-vauquelin,"https://www.google.com/maps/search/?api=1&query=275,%20rue%20Notre-Dame%20Est%20Montr%C3%A9al%20H2Y%201C6%20Qu%C3%A9bec,%20Canada",C’est un parc historique.
931,Place Victor-Morin,https://montreal.ca/lieux/place-victor-morin,"https://www.google.com/maps/search/?api=1&query=Rue%20Bonsecours%20Montr%C3%A9al%20H2Y%201A3%20Qu%C3%A9bec,%20Canada",À deux pas du métro Champ-de-mars et du CHUM.
932,Promenade du Rail,https://montreal.ca/lieux/promenade-du-rail,,"La promenade du Rail est un est un lieu privilégié pour se détendre, pour profiter des attraits de la nature ou pratiquer des activités extérieures."
